month,행정동코드,성별,연령대,총인구,1인가구수,야간상주지 변경횟수 평균,주간상주지 변경횟수 평균,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수
07,1165000000,0,40,36757,3775,62.16,79.77000000000001,2206.94,20028.370000000003,86.74000000000001,201871.78,181.54,2093.7599999999998,2.96,2831.84,441.0,708.45,242.35,234.86,793.9,301.62,16183700.99,3888140.88,31366.61,13762.91,333.14,2243.95,5626.91,6898.030000000001,1779.01,0.7200000000000001,-8.879999999999999,517.09,108.05000000000001,56.78
07,1165000000,0,50,29258,2317,59.64,74.43,2329.14,19354.96,81.64,189340.13,196.76999999999998,1360.08,1.09,2553.95,448.81,713.44,235.79,144.49,821.62,314.11,16150763.190000001,3881829.8600000003,33500.34,15368.27,335.65,1857.92,4355.49,5111.9,1459.6399999999999,-1.4800000000000002,-14.67,419.33,103.25,53.44
07,1165000000,0,60,19571,1848,59.45,73.18,2372.61,18469.05,75.2,172640.16,164.86,805.91,-0.74,2132.08,425.83,632.23,201.13,77.9,736.54,299.79,18305788.98,4394922.74,29102.989999999998,13833.2,308.25,1527.77,2591.58,3315.12,1075.1599999999999,-3.23,-20.200000000000003,321.62,89.99000000000001,41.75
07,1165000000,1,20,29373,5909,70.91,106.89,1874.6200000000001,19259.71,82.15,260942.21000000002,244.47,216.06,1.87,2465.78,424.72,274.65999999999997,151.21,302.08,634.95,272.52,18219422.990000002,4437161.25,18690.75,10283.09,292.03999999999996,1485.63,4163.75,5826.68,1379.4299999999998,4.76,-3.92,547.27,84.19999999999999,56.78
07,1165000000,1,30,38365,7939,64.66,91.41,1843.27,19312.449999999997,86.84,233695.25,217.84,894.3199999999999,2.89,2424.13,397.15,447.87,215.81,237.26,646.05,280.15,18680441.04,4478433.08,18245.97,11151.73,281.57,1489.35,5095.799999999999,7848.1,1516.83,1.3399999999999999,-5.83,577.1400000000001,85.46000000000001,58.45
07,1165000000,1,40,39176,3764,57.41,79.6,1910.8600000000001,18584.08,87.52,227221.83000000002,175.48000000000002,895.4000000000001,-0.4600000000000001,2885.0,496.39,550.5,249.98,143.75,615.8,256.55,20177728.490000002,4935114.39,17824.34,10167.55,243.6,1581.3899999999999,4532.34,7522.91,1388.0700000000002,-1.79,-10.11,490.13,94.87,58.45
07,1165000000,1,50,32049,2705,55.89,77.46000000000001,1939.83,18061.83,86.6,231424.95,159.8,751.4,-2.5,2932.37,507.06000000000006,542.79,218.45999999999998,76.31,618.31,256.28,20674304.75,5132935.87,19057.85,10273.36,240.5,1379.65,3369.15,5589.82,1005.0999999999999,-4.1,-15.91,364.79999999999995,102.24,58.45
07,1165000000,1,60,22407,2403,58.379999999999995,83.5,2064.6499999999996,17015.2,71.09,206302.16999999998,130.8,585.49,-3.76,2776.23,395.71000000000004,489.6,173.07,46.489999999999995,529.67,234.17000000000002,22521745.79,5571722.08,16235.779999999999,9273.1,211.13,1302.99,1921.3899999999999,3567.3599999999997,732.99,-4.960000000000001,-20.46,278.71000000000004,67.84,50.099999999999994
07,1168000000,0,20,35756,7690,101.32,157.57999999999998,2571.66,23842.699999999997,107.67,336326.47,422.23,559.0699999999999,5.32,3152.13,501.58000000000004,422.56,181.32,546.53,726.1700000000001,328.95,23265849.04,5569809.27,23389.43,12454.92,336.0,3285.25,5305.92,6240.02,2151.7799999999997,10.719999999999999,-7.2,739.34,122.9,60.12
07,1168000000,0,30,44247,14341,88.41,118.95,2511.7799999999997,24561.41,106.25,296420.88,385.41999999999996,1946.54,7.6899999999999995,3376.8500000000004,544.0899999999999,738.22,272.2,443.76,876.5,372.05,21249043.98,5076632.23,30824.550000000003,15893.970000000001,390.07,2884.77,7009.79,8245.83,2262.3599999999997,5.34,-7.9799999999999995,823.3499999999999,122.53,68.47
07,1168000000,0,40,45988,6396,79.75999999999999,101.02,2771.05,24515.18,104.07,260202.93,303.17,2543.31,3.41,3460.88,562.91,858.61,298.53,293.49,941.62,371.41999999999996,20463095.32,4926108.140000001,37532.26,16861.31,403.8,2720.48,6699.43,8271.24,2164.2,0.7400000000000001,-10.91,648.0799999999999,128.45,73.47999999999999
07,1168000000,0,50,39618,3366,76.08000000000001,93.85,2888.92,23894.39,101.32,245047.40999999997,287.33000000000004,1795.3899999999999,1.3800000000000001,3172.02,550.8199999999999,874.78,286.99,181.94,985.53,385.88,20477523.93,4911477.21,40177.84,18692.129999999997,410.33,2261.7,5306.6,6300.65,1801.29,-1.7100000000000002,-18.099999999999998,521.29,127.16,65.13
07,1168000000,0,60,24835,2758,73.68,93.2,2991.99,22635.58,101.67,214199.3,247.64,1014.8599999999999,-1.12,2676.3999999999996,523.1500000000001,773.9300000000001,242.47,101.5,873.9000000000001,358.7,23083915.729999997,5570547.82,34356.12,16315.5,385.11,1856.22,3149.1400000000003,4061.3199999999997,1304.24,-3.92,-24.740000000000002,401.78,127.19,60.12
07,1168000000,1,20,39636,10123,91.03999999999999,134.06,2280.02,23826.629999999997,105.5,328853.30000000005,340.6,388.65,2.32,3048.74,549.36,350.93,190.32999999999998,369.62,735.5,323.91999999999996,22965595.35,5479272.66,22172.88,12309.03,334.28,1787.67,5043.21,7125.21,1713.2,5.55,-5.08,702.1800000000001,104.53,73.47999999999999
07,1168000000,1,30,50645,15753,83.4,118.21000000000001,2269.61,23738.46,107.24,297155.94,383.7,1181.88,3.33,3033.33,495.61,561.4,265.77,292.95,757.87,335.49,23577148.55,5640177.85,21428.6,13310.91,324.32,1827.3000000000002,6041.55,9376.11,1835.9499999999998,1.1500000000000001,-7.41,723.97,111.62,73.47999999999999
07,1168000000,1,40,51826,6529,73.39,104.98,2332.48,22702.2,108.05,290826.86,311.13,1361.4,-0.56,3731.68,641.21,698.4000000000001,310.7,181.07999999999998,726.4,311.13,25470089.13,6298933.67,21080.78,12238.43,293.84000000000003,1921.92,5424.54,9117.119999999999,1690.3000000000002,-2.21,-12.379999999999999,629.28,116.03,73.47999999999999
07,1168000000,1,50,42498,3932,71.33,99.53999999999999,2439.2799999999997,22268.2,109.49000000000001,284076.52,247.7,1145.76,-3.23,3603.1099999999997,636.87,668.36,269.15,98.86,736.38,313.25,25970476.82,6425517.7,22644.62,12759.07,292.95000000000005,1696.9699999999998,4071.2400000000002,6815.82,1225.88,-5.220000000000001,-19.14,474.03,116.7,65.13
07,1168000000,1,60,28771,3731,72.14,103.0,2583.6800000000003,21600.73,100.0,261176.62,217.39,884.46,-4.48,3516.8900000000003,523.24,609.25,214.11,61.43000000000001,650.27,288.75,27794568.84,6878254.66,19613.97,11318.99,271.41999999999996,1610.47,2361.88,4317.12,900.9200000000001,-5.96,-24.97,366.12,97.00999999999999,66.8
07,1171000000,0,20,43952,6816,118.11,193.74,3088.16,28861.52,137.97,388406.81999999995,458.49,638.3,6.49,3878.46,608.71,496.98,217.36,700.8299999999999,900.6700000000001,390.6,28596128.19,7122513.87,30093.13,15170.880000000001,435.2,4241.79,6852.63,7956.42,2738.7200000000003,13.32,-8.84,903.96,152.43,80.16
07,1171000000,0,30,55054,11853,101.63,139.35,3331.62,30229.36,131.78,343210.1,382.1,2034.81,10.13,4040.7200000000003,653.0999999999999,874.25,319.69,563.23,1135.14,441.99,25031989.700000003,6248219.8100000005,41930.69,19356.65,534.87,3772.5299999999997,8945.55,10712.93,2880.05,7.9,-9.72,1013.7,150.99,85.16999999999999
07,1171000000,0,40,56823,6963,91.69999999999999,121.88,3578.91,30224.47,126.37,312383.16000000003,330.65999999999997,2847.04,5.1,4064.25,678.07,1029.03,339.61,397.37,1187.26,434.85,24724237.43,6199555.65,48544.55,19862.8,534.9,3573.42,8544.48,10822.05,2717.62,2.2800000000000002,-14.45,848.44,159.35,88.50999999999999
07,1171000000,0,50,51689,4566,89.74,118.67,3654.05,29259.940000000002,124.08,289880.74,359.87,2082.99,2.34,3774.83,714.75,1094.18,332.76,225.55,1217.37,454.97,24838448.270000003,6120342.41,50918.03,22232.89,529.63,2896.92,6430.04,7970.0599999999995,2164.74,-0.99,-23.8,646.59,159.88,80.16
07,1171000000,0,60,34131,3649,88.3,117.1,3522.08,27638.42,126.81,274221.41000000003,296.45000000000005,1398.62,-1.1199999999999999,3047.94,670.08,948.72,272.87,118.13,1041.92,421.47,28554079.83,7120856.41,41333.05,19403.13,462.19,2325.36,3750.11,4870.66,1548.6599999999999,-4.93,-31.66,492.38,127.25999999999999,58.449999999999996
07,1171000000,1,20,45726,8138,104.77,163.22,2838.1499999999996,28482.66,135.72,390006.7,401.77,363.04,2.7600000000000002,3734.2,643.1700000000001,395.31,228.07,455.35,940.29,390.36,27805090.78,6877569.04,28151.26,15277.44,454.17,2300.25,6587.15,9101.460000000001,2090.04,6.98,-6.24,845.3599999999999,138.06,88.50999999999999
07,1171000000,1,30,58164,11704,98.91,140.37,2934.4,29127.550000000003,134.35,334206.48,358.43,1149.4699999999998,3.8600000000000003,3379.55,546.1600000000001,596.24,302.28,363.1,950.77,398.05,28550377.119999997,7058075.16,27337.32,16384.41,447.31,2318.48,7748.43,12010.35,2262.12,1.98,-9.28,896.4100000000001,140.92,90.17999999999999
07,1171000000,1,40,58802,6986,85.52,126.61,2854.27,27812.53,132.35000000000002,341771.67000000004,328.03999999999996,1329.44,-1.08,4007.06,732.21,751.8599999999999,348.58000000000004,215.32999999999998,911.37,366.2,30562316.61,7681479.59,25296.02,14671.61,395.70000000000005,2490.23,7052.959999999999,11725.94,2049.12,-3.0700000000000003,-16.34,796.91,148.82999999999998,88.50999999999999
07,1171000000,1,50,55680,5232,84.28999999999999,122.39,2856.39,27177.07,129.43,332543.14,279.6,1313.72,-4.08,4177.110000000001,760.6700000000001,772.38,306.84000000000003,108.98,910.99,372.15999999999997,31383254.09,7906719.32,25837.41,15499.9,382.83,2199.77,5244.42,8461.65,1463.15,-6.74,-25.1,580.2,152.98000000000002,88.50999999999999
07,1171000000,1,60,35294,4235,84.78999999999999,125.6,2933.8900000000003,25890.31,125.21000000000001,300980.4,207.38,994.72,-6.18,4123.67,627.62,697.2,239.24,63.31,783.7,339.13,34158212.14,8761666.51,21529.21,13622.46,335.21000000000004,2020.14,2883.58,5050.42,1045.83,-8.18,-31.979999999999997,451.48,120.09,80.16
07,1174000000,0,20,30162,4891,76.68,131.11,2115.69,19135.129999999997,85.41,255426.13,316.44,438.0,4.13,2616.31,400.39,333.28,148.61,457.99,602.02,256.22,19019736.27,4662763.0600000005,20378.42,9908.29,291.98,2838.51,4529.21,5224.14,1786.75,8.91,-6.66,592.72,104.27000000000001,43.419999999999995
07,1174000000,0,30,36163,6686,64.71000000000001,91.91,2235.7799999999997,20187.04,85.26,228163.45,257.89,1370.23,7.11,2588.38,393.47,584.3199999999999,214.07,403.52,766.36,291.69,16542569.010000002,4093639.26,29018.15,12885.09,360.3,2628.1400000000003,6139.73,7398.42,1974.81,5.76,-6.37,709.0,101.76,55.11
07,1174000000,0,40,36920,4502,60.16,81.58,2434.69,20065.65,80.16999999999999,202426.69,211.01,1858.13,4.02,2720.6800000000003,447.94,698.75,225.11,273.56,793.9300000000001,290.65999999999997,16395751.39,4143437.4299999997,34022.89,13514.96,359.76,2519.7599999999998,5875.46,7504.18,1842.29,2.0,-9.82,577.6400000000001,102.71000000000001,56.78
07,1174000000,0,50,37026,5070,58.4,81.39,2415.98,19614.59,79.31,198585.28,251.21,1542.8200000000002,1.42,2499.4900000000002,507.56,728.06,216.81,144.9,796.46,294.42999999999995,16712976.98,4092955.49,33975.64,14514.419999999998,348.95,1937.65,4157.87,5158.48,1402.44,-0.73,-16.86,438.07,100.89,55.11
07,1174000000,0,60,24771,3692,57.209999999999994,84.06,2328.3100000000004,18510.379999999997,76.62,182846.2,214.04,1181.84,-1.16,1949.3200000000002,452.65,619.64,173.79,74.97999999999999,665.89,271.14,19198458.35,4712213.1899999995,27011.72,12596.57,300.68,1554.79,2303.5,2977.74,969.78,-3.71,-21.759999999999998,321.19,85.93,41.75
07,1174000000,1,20,29307,5529,67.35,108.21,2012.47,19217.18,82.03999999999999,234203.37,273.5,227.35999999999999,2.06,2588.8,438.95,262.31,155.92000000000002,310.1,633.65,260.33,18337497.43,4450730.43,19713.47,10122.880000000001,304.15999999999997,1556.71,4513.07,6165.84,1415.1100000000001,4.76,-3.8499999999999996,600.16,89.7,55.11
07,1174000000,1,30,35625,6059,62.489999999999995,93.11000000000001,1978.55,19379.07,85.37,227192.65,259.23,710.46,2.7,2197.84,358.90999999999997,383.47,197.45,251.42000000000002,627.44,265.52,18954832.630000003,4569608.85,18423.5,10783.84,300.56,1578.1399999999999,5289.7,8218.03,1539.66,1.4,-6.65,610.21,89.42,58.45
07,1174000000,1,40,37559,4326,54.65,83.9,1888.42,18593.65,86.19,230614.48,212.84,902.27,-1.02,2691.56,473.84000000000003,485.85,224.08999999999997,142.64999999999998,594.77,239.79000000000002,20382196.72,5038464.68,16487.95,9622.27,264.25,1673.27,4684.76,7876.459999999999,1360.32,-2.29,-11.4,541.37,97.93,56.78
07,1174000000,1,50,40665,5534,53.82,81.87,1908.63,18360.69,82.11,218301.41,187.87,991.04,-2.94,2770.77,515.84,507.33000000000004,195.82,66.38,615.88,248.31,20511225.450000003,5055896.470000001,16610.39,10041.25,257.12,1477.33,3433.37,5562.65,949.26,-4.82,-17.22,400.78999999999996,92.71000000000001,55.11
07,1174000000,1,60,25877,4230,54.19,85.22,1943.0300000000002,17287.730000000003,81.00999999999999,196743.58000000002,144.24,809.55,-4.09,2786.59,403.32,460.96,150.03,40.5,513.4300000000001,220.76,22596980.93,5667097.4799999995,13494.44,8765.68,222.29,1379.27,1856.71,3169.0699999999997,678.75,-5.59,-21.67,307.66999999999996,87.07,55.11
08,1111000000,0,20,14269,4854,81.24,125.82,2420.12,16942.02,72.03999999999999,228647.93,463.08,168.06,5.13,2398.2799999999997,322.06,318.99,133.17000000000002,426.21000000000004,594.83,217.69,22380631.759999998,5529553.37,17765.269999999997,8041.969999999999,263.52,2501.19,3452.23,4292.25,1208.3700000000001,9.21,-2.68,597.0999999999999,101.43,31.729999999999997
08,1111000000,0,30,12029,4005,64.52000000000001,93.25,2301.33,18802.940000000002,81.5,213548.66999999998,637.04,493.66,5.74,2495.63,395.14,556.94,193.14,350.74,713.0799999999999,236.72,20781033.34,5422957.75,20982.269999999997,9423.36,305.15999999999997,2173.2799999999997,4386.639999999999,5515.92,1312.03,4.28,-4.859999999999999,649.41,97.83,41.75
08,1111000000,0,40,13018,2616,59.85,84.97,2372.97,18751.010000000002,69.72,195067.31,513.2,853.1800000000001,1.53,2362.62,405.82000000000005,636.4000000000001,208.4,219.47,725.79,231.4,21106527.95,5550134.9399999995,24070.78,9634.29,299.92,2060.96,4088.8500000000004,5291.6900000000005,1180.85,-0.54,-9.65,513.0899999999999,99.28,40.08
08,1111000000,0,50,12929,2262,55.56,80.4,2340.81,18416.78,66.36,170040.5,475.82,789.9100000000001,-0.4,2084.46,459.54999999999995,649.5899999999999,200.45,121.97,694.11,225.24,22093490.95,5823057.26,24127.19,9846.73,289.88,1674.44,2918.46,3557.58,957.55,-2.73,-15.07,365.49,91.72,28.389999999999997
08,1111000000,0,60,7897,1691,53.06999999999999,80.68,2426.8500000000004,17675.379999999997,50.519999999999996,167100.56,374.91999999999996,508.11,-1.78,1735.41,405.33,575.33,174.18,68.14,613.01,218.03,24026809.520000003,6287679.27,20094.0,8951.82,262.53999999999996,1363.95,1702.1599999999999,2060.09,712.9300000000001,-4.640000000000001,-19.61,267.16999999999996,50.449999999999996,11.69
08,1111000000,1,20,14296,5713,68.89,105.14,2169.85,17424.690000000002,79.69,245475.72,489.82,96.63,2.5,2244.3900000000003,353.21000000000004,255.07,139.87,248.85000000000002,639.96,218.67000000000002,22201804.75,5614304.140000001,17262.239999999998,8240.46,273.98,1334.05,3135.1499999999996,4654.08,921.34,4.4,-1.8900000000000001,553.78,83.32,51.769999999999996
08,1111000000,1,30,11259,3301,60.379999999999995,93.68,1989.26,17962.010000000002,78.55,219515.05,638.83,253.07999999999998,2.89,2119.84,367.35,402.69,186.67000000000002,223.51,631.0,216.86,22789500.23,5946869.3,15448.7,8222.810000000001,261.44,1433.0,3975.37,6429.43,1118.97,0.9599999999999999,-4.03,592.85,90.67,50.099999999999994
08,1111000000,1,40,13392,2376,54.57,84.57,2114.98,17446.260000000002,84.03,210974.32,508.77,406.77,-0.5700000000000001,2420.39,454.81,485.71999999999997,207.20999999999998,148.44,598.88,203.83,24229631.28,6317290.01,14868.64,7767.45,231.25,1526.23,3670.08,6213.969999999999,1036.98,-2.37,-9.18,485.37,92.19,45.09
08,1111000000,1,50,13291,2077,52.599999999999994,83.78,2076.8,17794.86,74.68,208329.14,437.31,471.43999999999994,-2.1,2547.7799999999997,458.33,501.64,182.04000000000002,72.37,582.79,199.19,25130437.39,6535387.1,14297.849999999999,7894.38,220.14999999999998,1345.69,2586.8,4200.15,711.5,-4.69,-14.68,363.91999999999996,93.38,48.42999999999999
08,1111000000,1,60,8751,1975,52.3,85.56,2182.75,16555.19,70.75,187319.7,298.1,500.93999999999994,-3.38,2457.62,405.49,466.22,150.76,40.290000000000006,497.08,186.55,26938844.57,6954200.21,12310.15,7192.639999999999,197.41000000000003,1272.87,1411.5099999999998,2278.55,534.27,-6.380000000000001,-19.439999999999998,321.81,33.37,26.72
08,1114000000,0,20,10115,3936,74.72999999999999,109.1,1979.17,15903.259999999998,65.57,210653.07,406.19,118.71000000000001,4.63,2248.33,293.39,330.15999999999997,130.85,353.77,527.17,190.35000000000002,19005920.85,4782041.1899999995,15872.079999999998,7642.27,260.7,2109.0299999999997,3166.8900000000003,3774.86,1046.5500000000002,7.130000000000001,-2.7199999999999998,549.65,87.13,26.72
08,1114000000,0,30,11973,4439,62.379999999999995,81.86,2098.1,17072.8,73.68,195292.77000000002,552.54,513.56,5.25,2214.52,334.23,522.04,178.57,307.96000000000004,623.46,210.74,18075303.82,4680373.71,19043.300000000003,8740.46,297.52,1917.88,4006.96,4930.13,1158.13,2.67,-4.42,612.56,89.09,46.76
08,1114000000,0,40,11390,3425,56.53,77.7,2309.62,16816.1,67.08000000000001,192162.86,457.31,697.87,1.1500000000000001,2082.8599999999997,358.83000000000004,568.46,183.21,205.22,597.79,197.71,19376280.71,4952308.51,21091.73,8736.869999999999,281.71000000000004,1839.24,3617.02,4613.92,1055.6200000000001,-1.8900000000000001,-8.81,481.02,88.73,41.75
08,1114000000,0,50,10822,2070,53.68,74.86,2254.2200000000003,16347.86,63.72,171776.26,429.84000000000003,666.75,-0.8800000000000001,1799.46,370.15,584.8,174.32,111.97,576.12,198.49,19982627.82,4977650.5,20512.22,9251.419999999998,269.69000000000005,1482.17,2460.38,3056.1400000000003,835.86,-3.3,-13.61,365.18,86.11,35.07
08,1114000000,0,60,6985,1550,50.8,72.97999999999999,2217.66,16114.11,53.33,152856.16999999998,321.6,432.03,-1.4,1522.7,412.29,515.96,150.87,63.06999999999999,523.87,188.41000000000003,20827861.78,5240454.36,16961.09,8054.74,258.02,1249.95,1554.49,1821.33,656.0799999999999,-4.12,-17.47,303.55,54.519999999999996,13.36
08,1114000000,1,20,10119,3760,69.25,94.3,1937.04,15799.54,65.65,212234.85,432.14,79.6,2.9299999999999997,2106.77,317.11,245.94,133.14,247.39000000000001,566.22,195.39,18822550.22,4738097.359999999,16105.39,7864.21,276.41999999999996,1199.42,2984.8900000000003,4481.7,860.3499999999999,4.17,-0.5800000000000001,538.97,72.57,41.75
08,1114000000,1,30,10849,3662,58.58,81.92,1844.9099999999999,16417.5,74.25,185768.26,565.19,234.64000000000001,2.9899999999999998,1928.36,289.64,372.27,164.66,205.0,567.55,190.88,19527766.69,5087140.8,14336.630000000001,7657.33,268.40999999999997,1268.17,3653.76,5843.879999999999,1022.2299999999999,0.36,-3.35,553.97,77.84,46.76
08,1114000000,1,40,10593,3033,51.85,78.45,1988.5300000000002,15861.689999999999,74.75999999999999,205344.32,479.15999999999997,441.64,-0.7999999999999999,2054.55,377.38,427.4,181.57,125.45,516.96,172.95,21056483.0,5533511.62,13103.89,6652.14,234.94,1293.51,3177.19,5306.639999999999,878.76,-4.050000000000001,-8.6,443.37,84.33,45.089999999999996
08,1114000000,1,50,11404,2207,50.19,77.53999999999999,1984.63,16001.64,74.22999999999999,200685.52000000002,395.4,541.8,-2.5700000000000003,2211.2300000000005,393.91999999999996,461.14,172.56,62.03,505.5,176.43,21837033.67,5633105.48,12982.09,7249.1,231.08999999999997,1211.06,2252.79,3534.97,625.89,-5.67,-13.23,321.75,73.32,35.06999999999999
08,1114000000,1,60,7842,1747,50.22,75.16,2045.73,15415.54,54.379999999999995,155047.78999999998,263.94,432.76,-2.58,2112.8,334.6,430.72,134.75,39.66,441.36,163.64,23230285.85,5916455.74,10963.22,6538.5,209.86,1160.3899999999999,1352.76,2034.8000000000002,476.75,-5.75,-17.27,338.69,54.98,35.06999999999999
08,1117000000,0,20,15415,5100,72.75999999999999,116.19,2108.8199999999997,16619.24,75.03,236802.83000000002,536.62,172.75,4.29,2335.5,325.63,322.57,131.2,382.73,593.6800000000001,211.62,21081557.74,5153247.1,18353.620000000003,7727.42,308.58000000000004,2296.3199999999997,3348.8900000000003,4151.26,1105.96,8.7,-2.46,570.14,89.92,35.07
08,1117000000,0,30,20020,6644,59.67,84.48,2005.62,17517.04,76.19,206282.31,617.56,664.99,5.7,2411.39,338.45000000000005,555.8,195.72000000000003,307.2,724.16,235.04000000000002,19167991.0,4956776.93,22493.15,9415.77,355.72,1976.03,4298.9,5385.26,1193.7199999999998,4.75,-3.2800000000000002,609.3299999999999,89.77,48.42999999999999
08,1117000000,0,40,19616,4000,53.86,75.95,2133.24,17403.17,77.43,186935.59,538.35,1197.9499999999998,2.38,2403.19,360.6,620.06,202.37,220.5,733.1500000000001,228.05,19512275.82,5118468.63,24747.39,9410.32,342.95,1921.48,4079.25,5371.05,1163.27,0.6,-7.67,480.51,90.71000000000001,45.09
08,1117000000,0,50,17136,2458,51.989999999999995,72.89,2221.88,16877.11,71.32,178455.52000000002,473.84000000000003,1004.94,0.0,2100.12,409.42999999999995,617.63,194.4,118.63,723.9300000000001,229.53,20143005.45,5240631.51,25928.190000000002,10518.18,337.15,1602.4299999999998,2977.21,3686.4700000000003,919.96,-2.06,-13.120000000000001,362.97,93.89,40.08
08,1117000000,0,60,10648,1797,49.16,71.94,2288.13,16015.5,68.85,149301.85,338.49,579.73,-1.56,1741.01,406.05,553.83,171.0,61.68,631.53,212.97,22043587.04,5664727.37,22184.4,9281.21,307.91999999999996,1313.55,1716.64,2066.2,683.98,-3.72,-18.14,256.79,55.33,21.71
08,1117000000,1,20,16721,6013,64.23,98.31,1935.1100000000001,16175.46,74.58,223515.87,478.84,99.64,2.82,2146.1800000000003,344.76,260.66999999999996,138.22,256.37,644.3199999999999,218.8,20687241.95,5200373.6,18226.98,8245.14,328.45,1262.2,3110.87,4712.7,900.86,4.95,-0.58,552.72,80.34,43.419999999999995
08,1117000000,1,30,19903,6615,56.84,83.16,1881.96,16985.35,77.87,207424.64,656.26,301.78,2.63,2042.71,310.86,399.28999999999996,180.68,206.54000000000002,637.8299999999999,213.95,21171956.990000002,5446390.359999999,16486.42,8050.9,325.0,1286.01,3699.33,6106.59,1034.23,1.5499999999999998,-2.7700000000000005,561.51,77.82,51.769999999999996
08,1117000000,1,40,19176,3706,49.3,75.67,1885.83,16300.28,78.72,205834.85,554.76,567.74,-0.6499999999999999,2385.01,392.63,463.59000000000003,198.10999999999999,132.95999999999998,605.8299999999999,196.33999999999997,22561921.15,5830874.890000001,15063.73,7542.6,296.0,1415.35,3429.31,5869.85,930.9200000000001,-1.83,-7.71,464.53,83.53999999999999,50.099999999999994
08,1117000000,1,50,18238,2542,48.019999999999996,73.41,1959.72,16018.919999999998,76.53999999999999,202885.54,421.28,572.27,-2.18,2484.59,434.65,476.27,180.3,64.96000000000001,586.52,194.38,23138926.96,5948083.709999999,15486.92,7750.73,282.03,1253.62,2534.42,4112.46,662.27,-3.99,-13.309999999999999,336.55999999999995,80.75999999999999,48.43
08,1117000000,1,60,12445,2303,47.84,74.18,2004.58,15467.49,65.05,185738.62,326.37,477.15,-3.24,2384.73,373.6,436.52,146.06,38.269999999999996,501.99,178.55,25247677.0,6455604.87,13138.57,7043.08,247.68,1190.1,1389.9499999999998,2319.9,510.66999999999996,-4.8100000000000005,-18.1,262.63,51.95,40.08
08,1120000000,0,20,23768,6927,77.81,124.72,2263.91,17703.010000000002,82.75,242568.09,443.71,322.24,5.24,2416.74,350.92,320.5,139.12,408.01,613.02,214.59,22180512.740000002,5395379.75,18023.03,8115.3099999999995,330.22,2502.41,3562.8,4323.4,1202.9099999999999,9.06,-3.52,605.1700000000001,92.46,40.08
08,1120000000,0,30,25975,5775,63.769999999999996,89.6,2343.6400000000003,18638.480000000003,83.05000000000001,222243.57,626.87,949.74,6.33,2453.29,360.07,555.8299999999999,198.61,342.52,758.81,241.69,20155004.85,5121478.45,22490.07,9621.029999999999,386.4,2208.48,4704.77,5714.9400000000005,1323.65,4.84,-4.41,661.06,96.13,55.11
08,1120000000,0,40,25003,3840,57.099999999999994,78.03999999999999,2465.3100000000004,18455.519999999997,79.08000000000001,197148.15000000002,543.31,1379.1999999999998,2.64,2504.74,396.97,655.0999999999999,213.63,231.61,787.9300000000001,233.31,20233952.43,5278455.99,25927.28,9665.42,379.89,2125.21,4439.889999999999,5645.120000000001,1261.55,0.8,-8.370000000000001,521.23,97.68,51.769999999999996
08,1120000000,0,50,23415,2829,56.2,77.07,2437.26,18269.22,79.49000000000001,187611.56,456.84000000000003,1226.59,0.58,2152.02,440.12,663.3299999999999,200.57,126.06,764.53,233.61,20763158.11,5329985.16,26422.46,10384.6,363.96,1777.8400000000001,3183.5699999999997,3781.58,977.55,-1.77,-14.85,386.39,98.44999999999999,43.42
08,1120000000,0,60,14093,2137,54.510000000000005,79.96,2421.87,17810.22,64.37,163970.89,349.69,661.87,-1.42,1700.56,446.9,576.69,165.42000000000002,63.129999999999995,644.15,220.66,23448212.83,5840119.15,22104.68,9452.029999999999,325.54,1435.45,1735.43,2019.52,713.11,-4.0,-19.96,307.97,57.15,30.059999999999995
08,1120000000,1,20,22632,6625,69.06,104.86,2163.36,17461.16,82.67,232385.37,465.15000000000003,113.42,2.85,2346.16,372.96000000000004,265.66,146.86,262.88,659.29,220.36,21745154.39,5275007.6,17242.28,8146.61,354.1,1354.65,3333.1099999999997,4956.5599999999995,950.25,4.859999999999999,-1.12,596.9000000000001,78.67,56.78
08,1120000000,1,30,25247,5205,62.36,89.28,2183.6800000000003,17947.25,85.62,213361.84999999998,633.7,430.62,3.21,2113.69,329.21000000000004,406.12,190.31,224.39999999999998,659.03,222.62,22403456.22,5535999.27,15450.369999999999,8271.970000000001,348.46000000000004,1400.88,4089.75,6771.34,1109.35,1.55,-3.14,603.54,86.52000000000001,56.78
