month,행정동코드,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
08,1159000000,0,40,2111,273,35.58,25.91,34.85,22.59,51.77,49.41,27.59,24.15,27.64,45.89
08,1159000000,0,50,1934,188,22.19,16.0,21.03,13.61,49.95,19.92,16.85,18.38,24.95,38.5
08,1159000000,0,60,1310,166,16.93,13.07,26.63,11.64,23.33,7.49,12.32,12.38,13.68,17.96
08,1159000000,1,20,2318,880,69.19,66.66,86.96,69.45,31.86,75.89,66.53,62.97,62.69,24.55
08,1159000000,1,30,2358,537,39.85,49.36,45.86,46.17,32.01,100.55,45.47,42.69,46.72,30.88
08,1159000000,1,40,2070,259,17.44,27.96,20.95,26.02,29.47,35.51,22.77,22.98,23.92,28.11
08,1159000000,1,50,2184,217,16.1,21.7,18.95,19.23,31.66,15.51,19.59,17.23,23.27,30.36
08,1159000000,1,60,1522,213,15.4,26.27,23.98,20.98,23.49,5.87,20.06,21.38,17.85,24.25
08,1162000000,0,20,2435,1229,122.9,153.86,134.05,139.85,66.33,68.63,138.33,129.2,171.43,51.71
08,1162000000,0,30,2594,1102,139.72,170.17,123.88,137.44,76.73,112.21,142.98,135.72,139.03,72.98
08,1162000000,0,40,1956,435,65.89,77.95,52.63,59.59,69.2,36.97,64.61,51.94,52.04,65.32
08,1162000000,0,50,1717,261,36.38,35.95,29.19,28.05,51.83,14.4,31.34,33.8,36.32,45.96
08,1162000000,0,60,1199,205,24.89,26.15,28.76,19.55,25.53,5.69,19.16,20.19,17.73,21.82
08,1162000000,1,20,2384,1286,88.87,108.26,151.3,97.43,32.31,81.52,85.07,136.66,145.76,27.87
08,1162000000,1,30,2160,848,69.62,106.57,75.82,86.51,35.77,85.03,81.03,88.17,97.7,37.67
08,1162000000,1,40,1739,350,29.92,60.54,28.06,47.65,35.0,25.35,42.42,39.86,40.33,39.71
08,1162000000,1,50,1886,283,25.01,42.11,24.58,33.9,39.86,11.87,32.72,27.47,33.64,42.23
08,1162000000,1,60,1394,255,20.45,44.56,29.07,33.34,25.13,4.76,29.37,29.58,23.29,33.85
08,1165000000,0,20,1449,252,30.42,20.16,20.34,22.67,31.04,42.0,27.82,25.4,23.54,25.79
08,1165000000,0,30,1866,418,54.35,33.47,38.28,36.76,43.52,113.71,44.23,40.27,38.61,36.1
08,1165000000,0,40,2050,211,30.54,14.03,21.48,15.38,44.65,57.11,21.5,17.27,17.88,38.01
08,1165000000,0,50,1621,129,14.52,6.34,9.76,7.23,32.89,21.23,10.02,11.61,17.08,23.88
08,1165000000,0,60,1069,100,8.94,4.55,12.74,5.18,17.54,8.81,6.15,6.56,8.47,12.0
08,1165000000,1,20,1630,330,26.28,17.94,26.28,19.72,18.2,56.89,19.5,31.91,22.55,16.52
08,1165000000,1,30,2142,464,34.0,30.38,26.37,33.61,27.52,101.17,34.5,40.69,31.01,27.13
08,1165000000,1,40,2185,211,14.44,13.82,12.24,15.87,23.6,40.52,16.45,18.56,14.14,21.76
08,1165000000,1,50,1779,152,10.09,9.13,7.97,10.18,23.16,14.13,10.87,11.73,16.0,20.61
08,1165000000,1,60,1223,131,8.25,9.29,9.31,9.59,14.29,5.66,9.23,10.94,9.88,13.32
08,1168000000,0,20,1625,349,37.11,31.74,37.91,38.82,30.99,49.18,37.56,49.91,43.18,26.92
08,1168000000,0,30,2020,674,87.81,65.11,75.87,72.27,48.33,124.34,80.1,90.72,73.87,44.78
08,1168000000,0,40,2093,300,45.57,29.3,34.01,29.73,53.42,57.51,37.35,35.85,29.74,45.74
08,1168000000,0,50,1796,159,19.75,9.9,13.34,11.06,39.2,23.87,14.01,17.66,22.06,26.98
08,1168000000,0,60,1108,128,13.67,7.0,19.33,8.33,19.17,8.67,8.33,12.0,13.16,13.09
08,1168000000,1,20,1799,458,38.45,29.81,44.66,36.23,23.93,64.47,32.49,63.24,45.77,22.21
08,1168000000,1,30,2314,716,60.1,67.93,45.94,67.5,30.6,105.82,67.08,94.74,58.97,30.22
08,1168000000,1,40,2365,307,25.5,31.98,19.62,30.73,34.17,40.94,31.35,42.12,27.3,34.34
08,1168000000,1,50,1927,189,15.19,15.3,12.65,17.08,32.05,15.11,16.49,17.56,21.04,28.35
08,1168000000,1,60,1281,174,14.0,13.11,17.9,14.79,19.64,6.26,13.02,19.48,16.64,18.27
08,1171000000,0,20,1624,241,29.22,26.22,19.5,26.66,39.04,44.96,29.03,25.43,27.44,39.91
08,1171000000,0,30,2025,441,53.19,40.29,44.92,39.18,47.74,114.24,43.02,42.51,48.98,43.77
08,1171000000,0,40,2076,284,37.35,25.35,35.98,23.64,49.02,53.42,27.34,27.73,30.07,43.45
08,1171000000,0,50,1891,179,19.21,12.05,17.24,11.97,36.09,22.65,14.06,19.05,23.82,30.93
08,1171000000,0,60,1234,133,12.48,9.15,16.86,9.05,20.56,8.62,9.54,10.35,11.64,14.65
08,1171000000,1,20,1683,303,23.85,22.28,25.44,23.33,21.7,55.58,20.27,29.01,28.63,23.9
08,1171000000,1,30,2142,450,32.7,37.52,31.71,38.64,28.37,93.3,35.9,37.88,38.74,28.04
08,1171000000,1,40,2167,283,19.3,27.11,19.25,28.66,29.09,37.14,25.24,27.83,26.29,30.57
08,1171000000,1,50,2051,199,13.82,17.45,13.26,18.13,29.07,15.19,17.98,17.98,21.52,31.69
08,1171000000,1,60,1273,157,10.44,16.0,13.11,15.86,19.47,5.46,14.32,15.02,13.02,22.56
08,1174000000,0,20,1722,296,34.45,29.9,22.53,30.62,45.91,44.76,31.82,28.51,31.72,43.58
08,1174000000,0,30,2049,388,45.59,37.96,39.98,34.4,45.58,110.35,38.93,38.93,43.32,40.33
08,1174000000,0,40,2037,255,32.66,24.16,27.78,21.34,42.72,47.04,24.78,23.63,26.88,38.82
08,1174000000,0,50,2055,286,31.13,20.17,23.79,19.11,41.11,21.7,22.67,29.14,35.91,33.56
08,1174000000,0,60,1342,204,22.12,16.13,25.25,14.46,20.5,7.64,15.9,17.81,15.26,20.03
08,1174000000,1,20,1650,308,25.96,22.62,34.07,23.76,17.19,53.51,22.19,24.66,25.35,20.6
08,1174000000,1,30,2001,341,24.8,31.81,22.04,35.36,31.19,80.56,29.57,29.68,30.7,31.68
08,1174000000,1,40,2077,245,16.77,26.69,16.22,27.03,22.51,33.61,23.75,24.06,22.73,26.86
08,1174000000,1,50,2257,319,27.14,29.32,16.81,28.44,33.13,16.27,29.57,31.89,33.15,38.39
08,1174000000,1,60,1391,236,17.66,28.39,20.24,24.37,19.48,5.38,25.12,22.44,18.48,26.39
09,1111000000,0,20,839,317,36.48,46.35,30.69,58.25,24.47,22.27,54.56,25.91,31.53,25.35
09,1111000000,0,30,706,229,32.33,32.26,27.16,27.42,21.75,34.51,30.7,23.81,21.54,20.94
09,1111000000,0,40,765,139,24.04,22.12,16.43,19.25,26.27,16.47,22.4,12.96,11.24,26.09
09,1111000000,0,50,759,120,20.03,18.55,13.24,19.98,28.72,6.88,19.96,15.34,12.98,28.01
09,1111000000,0,60,464,95,12.89,12.81,12.82,13.01,13.44,2.61,12.24,9.6,7.65,14.23
09,1111000000,1,20,840,335,32.16,38.62,30.24,42.53,14.49,25.05,34.24,26.4,25.34,14.27
09,1111000000,1,30,662,197,18.19,26.6,14.3,23.37,13.4,26.28,23.2,18.22,16.42,16.04
09,1111000000,1,40,787,132,11.37,21.04,9.5,16.76,13.19,12.2,16.41,13.38,12.06,18.71
09,1111000000,1,50,782,117,11.66,19.49,8.99,21.59,19.69,5.39,19.39,11.82,11.45,27.86
09,1111000000,1,60,514,106,10.58,17.52,9.05,16.65,15.44,2.02,14.12,9.98,8.8,19.41
09,1114000000,0,20,675,251,25.32,31.83,34.97,35.71,17.94,20.32,31.05,26.59,30.97,15.61
09,1114000000,0,30,799,259,33.82,32.81,43.13,29.74,23.84,42.45,33.51,26.18,26.32,22.9
09,1114000000,0,40,763,176,28.74,27.01,32.74,26.34,30.25,16.76,28.96,17.36,16.13,32.8
09,1114000000,0,50,719,142,24.98,20.7,22.63,23.21,30.71,6.51,24.09,16.6,14.93,30.83
09,1114000000,0,60,462,99,13.38,11.69,18.75,13.14,15.23,2.49,11.32,9.44,8.9,15.81
09,1114000000,1,20,675,266,19.34,22.03,37.57,21.61,7.24,22.85,17.93,22.91,27.12,7.87
09,1114000000,1,30,727,208,16.71,23.57,23.77,21.32,14.62,31.64,20.66,18.66,18.28,16.96
09,1114000000,1,40,710,151,15.1,23.8,21.03,21.38,18.52,12.39,21.84,16.35,13.65,25.28
09,1114000000,1,50,762,120,13.77,19.16,15.66,20.66,23.98,5.42,18.85,11.8,12.15,32.1
09,1114000000,1,60,525,125,11.41,18.53,21.84,18.4,17.99,2.32,16.5,11.68,11.17,20.48
09,1117000000,0,20,964,288,32.27,31.89,31.34,30.24,21.53,26.38,35.92,33.76,32.91,24.91
09,1117000000,0,30,1253,409,47.31,39.11,40.27,31.22,25.37,65.3,37.51,46.44,38.85,23.88
09,1117000000,0,40,1230,242,33.36,25.0,27.11,22.06,31.18,29.21,24.6,24.84,23.07,30.99
09,1117000000,0,50,1076,140,20.83,15.04,14.42,13.32,32.72,11.7,15.22,17.8,17.95,29.14
09,1117000000,0,60,667,111,15.17,10.74,17.55,10.42,14.89,4.38,10.94,10.69,9.01,14.9
09,1117000000,1,20,1047,353,30.35,31.18,34.91,32.97,11.61,31.13,26.06,30.84,28.18,11.39
09,1117000000,1,30,1244,342,23.34,32.7,25.83,23.47,14.81,51.11,24.81,32.27,26.26,15.92
09,1117000000,1,40,1199,207,17.53,24.55,15.38,18.43,19.02,19.96,19.3,20.93,19.32,18.96
09,1117000000,1,50,1141,148,12.98,17.77,11.38,14.54,19.58,8.71,15.47,15.4,17.5,20.61
09,1117000000,1,60,779,135,11.28,18.16,14.88,14.58,14.82,3.25,13.99,14.91,12.15,16.31
09,1120000000,0,20,1400,395,38.97,46.21,40.91,54.01,33.38,38.58,53.95,32.19,44.4,30.79
09,1120000000,0,30,1532,339,41.72,30.47,44.72,31.11,34.37,81.66,37.35,34.35,32.02,35.17
09,1120000000,0,40,1473,212,29.35,17.2,28.87,18.06,35.48,34.21,22.0,19.88,21.67,30.7
09,1120000000,0,50,1381,170,22.01,13.84,23.03,16.35,35.78,14.69,16.93,21.02,21.39,32.27
09,1120000000,0,60,832,123,14.35,9.28,21.32,11.38,16.42,4.89,11.38,11.46,9.6,12.43
09,1120000000,1,20,1333,395,29.93,28.9,49.67,33.2,17.66,43.42,29.8,31.33,35.86,21.23
09,1120000000,1,30,1486,296,18.77,20.98,28.64,23.73,17.48,64.04,23.12,23.52,23.58,18.69
09,1120000000,1,40,1413,193,13.03,18.9,16.64,18.19,18.59,23.49,16.89,17.86,18.13,22.82
09,1120000000,1,50,1405,167,12.86,15.55,18.69,17.14,21.22,10.81,16.55,14.49,18.63,25.14
09,1120000000,1,60,902,145,11.15,12.74,19.62,15.92,14.02,3.89,13.51,14.23,12.44,15.2
09,1121500000,0,20,2147,725,75.11,100.88,69.1,96.84,55.18,52.31,93.08,69.06,85.63,55.28
09,1121500000,0,30,2165,659,76.57,80.25,68.6,62.11,55.4,101.2,72.33,74.22,75.88,53.72
09,1121500000,0,40,1980,316,42.98,36.51,34.57,29.8,52.16,41.97,34.75,33.39,32.55,50.96
09,1121500000,0,50,1894,256,33.87,26.26,30.07,21.14,44.72,18.94,24.94,33.0,31.04,43.41
09,1121500000,0,60,1107,173,20.06,16.1,26.21,14.77,21.97,6.76,15.47,17.28,13.07,22.0
09,1121500000,1,20,2266,852,57.29,80.71,98.3,69.12,22.98,69.45,59.65,76.28,85.59,28.88
09,1121500000,1,30,2102,590,40.74,63.57,49.64,50.32,32.49,84.24,46.2,54.18,63.89,31.44
09,1121500000,1,40,2038,308,21.5,43.97,22.53,35.43,32.08,32.05,30.01,32.39,32.85,38.97
09,1121500000,1,50,2011,273,22.39,33.65,23.46,30.36,36.64,14.59,30.36,27.62,31.03,43.83
09,1121500000,1,60,1202,204,15.02,27.29,25.24,24.21,21.79,4.9,21.99,20.69,16.68,25.95
09,1123000000,0,20,2335,881,86.16,114.1,81.82,168.4,68.45,60.31,139.25,68.75,95.61,57.17
09,1123000000,0,30,2122,470,54.98,45.94,58.34,46.6,51.45,107.6,50.94,47.64,54.48,52.09
09,1123000000,0,40,2061,285,37.68,23.62,37.25,26.61,53.77,44.18,30.91,27.25,30.7,47.49
09,1123000000,0,50,1968,246,33.1,20.64,32.47,24.96,54.57,19.38,27.55,29.69,29.96,49.51
09,1123000000,0,60,1336,215,27.06,17.15,37.29,21.43,29.49,7.32,20.29,21.42,16.92,26.42
09,1123000000,1,20,2264,921,67.06,80.55,106.2,120.2,22.06,70.58,84.39,64.72,73.82,26.29
09,1123000000,1,30,1967,408,25.88,33.31,43.06,38.28,30.66,82.71,32.12,34.33,40.8,32.45
09,1123000000,1,40,1935,252,17.03,25.35,21.5,28.89,31.64,31.64,25.3,24.23,27.39,36.16
09,1123000000,1,50,2053,258,20.93,24.33,28.29,29.23,40.44,15.71,27.73,22.76,28.54,42.61
09,1123000000,1,60,1480,254,19.49,25.5,34.98,33.17,28.24,6.4,27.93,27.12,23.3,33.15
09,1126000000,0,20,1786,263,31.12,31.33,25.06,27.82,59.65,40.52,30.02,29.94,28.26,57.47
09,1126000000,0,30,2116,401,48.41,40.48,48.66,39.25,66.16,98.6,41.74,41.67,47.13,63.16
09,1126000000,0,40,2068,304,38.6,30.36,42.9,28.55,52.75,42.51,31.88,34.02,32.2,50.73
09,1126000000,0,50,2181,336,42.92,32.62,45.18,32.3,52.35,19.38,32.56,51.89,38.27,43.61
09,1126000000,0,60,1362,248,31.84,24.61,43.83,25.71,29.47,6.98,24.22,28.97,17.6,28.41
09,1126000000,1,20,1795,307,24.0,25.84,33.2,21.7,27.15,50.27,19.82,28.91,32.9,29.04
09,1126000000,1,30,1946,354,23.47,34.08,34.28,37.27,30.01,73.89,30.64,32.25,42.41,34.47
09,1126000000,1,40,2045,299,21.16,36.97,29.12,38.36,40.67,31.34,31.89,34.13,35.42,44.49
09,1126000000,1,50,2273,352,29.87,42.59,41.39,47.2,41.09,16.13,41.49,39.79,38.44,51.08
09,1126000000,1,60,1456,283,23.6,35.18,41.39,37.6,29.34,5.77,32.59,34.45,23.98,39.22
09,1129000000,0,20,1790,534,56.79,60.05,48.96,78.54,48.33,47.25,70.18,43.31,57.0,42.5
09,1129000000,0,30,1741,287,36.26,29.59,27.93,31.56,50.4,86.6,31.98,29.93,30.11,48.27
09,1129000000,0,40,1922,191,24.68,16.59,22.11,17.62,44.31,42.34,19.65,17.34,21.16,40.87
09,1129000000,0,50,1639,167,20.02,12.93,16.45,14.21,34.8,16.36,14.72,19.04,21.54,32.12
09,1129000000,0,60,1081,140,15.95,9.59,17.44,11.2,18.61,6.27,11.38,11.69,11.61,16.43
09,1129000000,1,20,1910,680,54.61,52.83,71.44,77.97,22.92,59.68,56.56,47.0,49.84,25.74
09,1129000000,1,30,1738,264,19.06,25.17,17.75,29.33,23.25,68.01,24.37,22.51,25.01,27.17
09,1129000000,1,40,1887,184,11.8,20.26,13.19,20.92,25.11,29.79,17.27,18.18,19.09,30.86
09,1129000000,1,50,1788,186,13.77,18.78,13.26,21.62,27.76,13.26,18.87,16.61,21.04,33.01
09,1129000000,1,60,1235,177,12.54,17.67,16.54,21.17,20.03,5.19,17.89,17.05,14.63,24.16
09,1130500000,0,20,1624,277,30.78,32.84,31.81,29.04,49.07,39.67,31.76,31.56,35.46,50.47
09,1130500000,0,30,1938,350,43.21,35.84,46.9,38.38,51.67,89.04,40.92,45.73,40.46,50.06
09,1130500000,0,40,2052,276,33.32,27.23,41.28,28.52,48.82,43.18,31.25,33.56,32.98,48.7
09,1130500000,0,50,1961,288,38.49,26.46,38.14,26.53,45.5,17.83,29.95,42.15,38.02,37.39
09,1130500000,0,60,1346,244,32.37,19.83,35.0,21.58,28.18,6.91,20.8,25.62,20.35,23.6
09,1130500000,1,20,1625,327,27.61,24.74,41.79,22.97,25.03,47.18,24.03,35.01,33.94,29.81
09,1130500000,1,30,1784,307,24.67,31.68,30.24,31.83,29.51,66.93,31.22,36.49,38.96,35.94
09,1130500000,1,40,2031,262,19.0,30.76,24.58,31.67,30.69,33.76,29.46,32.25,31.05,37.44
09,1130500000,1,50,2137,324,28.82,33.79,32.65,37.14,37.08,15.95,37.37,37.55,41.23,43.4
09,1130500000,1,60,1631,322,25.1,32.09,37.7,37.32,26.71,6.82,32.73,36.98,29.56,30.1
09,1132000000,0,20,1656,141,19.42,16.56,11.63,15.22,55.77,36.84,17.74,13.23,13.28,58.61
09,1132000000,0,30,1770,226,26.26,19.84,27.13,21.48,44.87,85.68,24.72,27.3,25.21,44.44
09,1132000000,0,40,1966,199,24.56,15.98,25.66,17.35,49.24,41.81,19.54,21.37,19.95,46.9
09,1132000000,0,50,2019,222,28.12,18.16,24.57,18.2,46.34,20.51,20.79,27.33,28.58,38.19
09,1132000000,0,60,1315,183,21.79,12.59,27.54,13.54,24.23,7.61,14.14,16.8,14.81,18.81
09,1132000000,1,20,1658,172,17.04,12.53,18.28,12.69,28.45,46.53,12.43,14.6,17.21,35.36
09,1132000000,1,30,1712,205,14.9,17.42,18.86,21.27,26.29,69.66,18.22,20.51,24.14,28.88
09,1132000000,1,40,2082,211,14.17,22.69,16.1,25.2,34.37,33.51,21.58,23.38,22.48,36.3
09,1132000000,1,50,2227,247,20.0,23.8,21.43,27.23,37.87,17.37,26.09,24.83,30.58,41.87
09,1132000000,1,60,1384,215,17.16,21.76,25.16,21.31,20.75,6.02,20.8,22.36,18.5,24.38
09,1135000000,0,20,2107,313,35.56,34.11,28.61,52.47,61.74,50.52,46.8,21.95,29.63,61.28
09,1135000000,0,30,2105,254,30.4,15.27,32.0,22.72,47.75,116.43,26.43,23.31,27.35,52.09
09,1135000000,0,40,2568,199,22.8,9.36,29.55,14.97,48.49,63.0,17.17,17.84,21.37,48.43
09,1135000000,0,50,2301,208,21.85,10.05,28.17,13.88,42.69,27.7,15.13,19.95,30.77,36.38
09,1135000000,0,60,1314,183,21.19,7.96,33.01,13.56,21.29,8.72,14.01,16.06,16.02,17.21
09,1135000000,1,20,2006,313,25.09,20.22,33.74,29.83,32.47,59.28,24.22,20.17,26.52,41.96
09,1135000000,1,30,2127,242,15.72,12.46,23.46,24.76,27.21,91.87,20.3,18.12,23.61,31.66
09,1135000000,1,40,2788,208,11.59,12.47,18.71,21.38,31.58,48.11,17.61,19.29,20.59,41.25
09,1135000000,1,50,2453,239,16.88,14.92,25.82,22.68,34.81,20.61,22.15,19.53,28.12,38.02
09,1135000000,1,60,1481,244,18.6,14.89,33.87,24.29,19.01,6.93,22.39,27.73,21.72,21.45
09,1138000000,0,20,1895,304,37.06,35.15,26.48,30.48,58.74,42.34,34.59,30.09,30.23,61.99
09,1138000000,0,30,2435,476,57.36,47.05,51.22,41.92,59.65,110.22,47.93,50.35,48.62,59.43
09,1138000000,0,40,2528,305,39.43,27.89,33.39,24.76,59.01,51.04,30.19,29.2,33.63,51.32
09,1138000000,0,50,2262,268,33.69,23.75,28.08,21.36,50.86,21.8,24.87,32.45,34.82,43.87
09,1138000000,0,60,1505,219,26.86,18.88,31.71,17.73,26.79,8.07,18.11,20.25,19.59,22.56
09,1138000000,1,20,1954,365,30.99,27.36,37.39,24.06,24.52,54.11,23.32,31.43,34.6,28.29
09,1138000000,1,30,2414,454,29.78,42.9,34.85,43.1,30.02,88.91,35.84,39.74,47.77,30.37
09,1138000000,1,40,2557,301,19.94,35.43,21.77,33.48,36.46,37.94,26.76,31.48,32.48,43.13
09,1138000000,1,50,2492,300,24.35,34.38,23.03,29.67,44.21,17.97,29.45,29.19,36.33,45.25
09,1138000000,1,60,1738,285,21.6,30.76,31.32,29.2,29.13,6.9,26.15,29.35,26.09,33.41
09,1141000000,0,20,1865,554,58.48,65.66,46.49,75.34,46.54,47.77,70.68,47.04,56.32,43.03
09,1141000000,0,30,1659,347,43.4,38.02,36.27,33.46,41.22,81.8,40.02,35.35,35.49,37.6
09,1141000000,0,40,1780,205,26.98,18.53,22.25,15.71,40.32,38.31,20.42,19.25,19.68,34.67
09,1141000000,0,50,1627,168,20.79,13.87,15.85,11.63,35.06,16.02,14.55,16.75,21.82,28.44
09,1141000000,0,60,1032,139,16.46,11.79,18.98,10.27,19.57,5.67,11.76,10.34,10.84,16.49
09,1141000000,1,20,2126,773,59.38,72.33,77.0,68.96,16.95,64.99,59.51,54.34,55.48,21.45
09,1141000000,1,30,1634,333,24.77,31.3,26.75,27.48,21.58,64.27,26.6,25.61,28.0,22.43
09,1141000000,1,40,1809,201,13.13,22.1,13.36,19.13,23.81,28.29,17.09,18.82,18.24,25.14
09,1141000000,1,50,1745,183,14.43,19.97,12.93,16.96,25.8,12.5,18.08,15.17,21.35,29.98
09,1141000000,1,60,1225,187,13.38,19.69,18.85,17.62,16.62,4.87,15.98,18.25,16.5,18.56
09,1144000000,0,20,1785,605,68.05,72.16,59.92,73.46,44.67,45.97,74.89,64.59,62.92,39.1
09,1144000000,0,30,2191,627,76.22,66.62,66.46,60.77,53.65,109.8,68.63,62.84,60.27,52.58
09,1144000000,0,40,2012,291,41.39,29.5,29.86,29.27,59.34,44.72,34.35,26.47,26.48,50.74
09,1144000000,0,50,1607,165,20.44,13.97,15.81,12.72,39.82,17.02,14.77,15.44,21.28,35.57
09,1144000000,0,60,969,130,14.92,9.92,19.0,9.98,18.78,5.76,10.38,9.43,10.81,18.29
09,1144000000,1,20,2070,791,67.69,69.49,82.5,61.18,25.36,63.71,56.8,71.99,63.61,25.99
09,1144000000,1,30,2296,640,46.08,61.99,52.43,58.21,32.96,91.23,53.86,50.64,52.32,34.39
09,1144000000,1,40,2004,288,21.6,34.58,19.47,30.79,33.25,32.47,28.93,27.1,27.17,40.44
09,1144000000,1,50,1753,189,14.73,20.39,13.31,19.16,32.43,12.39,19.99,15.35,21.41,34.45
09,1144000000,1,60,1172,176,14.0,18.64,18.39,19.24,23.62,4.66,18.28,16.15,14.59,26.07
09,1147000000,0,20,1697,141,17.3,13.07,12.09,13.42,51.7,40.06,16.19,14.1,13.98,52.31
09,1147000000,0,30,1836,247,30.61,17.86,29.05,20.88,40.57,97.24,23.5,26.14,23.88,42.31
09,1147000000,0,40,2328,188,23.43,12.56,23.18,13.79,43.02,57.65,17.12,17.61,19.57,35.99
09,1147000000,0,50,2164,188,22.06,12.32,20.42,12.81,43.1,25.59,14.87,23.01,23.06,33.21
09,1147000000,0,60,1232,150,15.98,9.08,22.14,10.53,19.37,8.27,11.04,12.6,11.82,15.33
09,1147000000,1,20,1642,148,12.91,7.85,12.73,9.47,22.61,46.17,10.12,13.33,12.95,29.74
09,1147000000,1,30,1869,230,15.2,15.44,18.16,21.98,23.91,76.82,18.43,20.1,21.31,29.57
09,1147000000,1,40,2542,199,11.81,17.26,15.45,20.6,27.49,42.11,17.93,20.48,18.62,37.27
09,1147000000,1,50,2196,197,13.14,16.93,16.04,19.81,26.37,17.14,19.38,18.02,21.55,33.45
09,1147000000,1,60,1260,172,11.91,14.79,17.88,17.6,16.61,5.62,16.13,16.62,15.38,19.45
09,1150000000,0,20,1935,386,46.43,38.37,36.14,39.33,62.99,52.8,44.97,42.43,44.01,63.23
09,1150000000,0,30,2644,604,71.63,47.11,63.94,51.25,65.75,139.05,59.05,60.35,69.06,63.54
09,1150000000,0,40,2287,309,41.38,24.2,34.94,26.05,57.68,51.52,30.79,32.07,33.47,51.11
09,1150000000,0,50,2174,258,33.86,19.86,27.29,21.96,55.69,22.68,23.7,33.33,33.89,47.38
09,1150000000,0,60,1432,213,26.46,15.08,30.31,18.72,23.49,8.69,17.89,22.63,18.39,20.03
09,1150000000,1,20,2041,476,35.68,29.23,46.09,32.48,28.43,66.34,30.25,46.51,49.78,37.73
09,1150000000,1,30,2568,563,36.95,42.44,43.09,53.19,34.58,107.0,45.36,48.03,52.58,38.88
09,1150000000,1,40,2315,300,20.65,29.29,21.1,34.85,34.95,37.33,30.7,31.96,30.65,44.19
09,1150000000,1,50,2433,301,24.22,27.51,24.35,33.69,41.37,17.98,31.68,31.25,35.67,52.08
09,1150000000,1,60,1556,256,21.19,24.64,25.89,31.64,26.4,6.53,26.66,30.95,24.71,30.92
09,1153000000,0,20,1946,385,46.17,45.12,42.62,38.87,61.79,47.92,48.17,39.73,47.7,59.08
09,1153000000,0,30,2754,577,75.83,60.99,71.8,58.11,60.84,135.13,70.81,54.18,60.39,59.33
09,1153000000,0,40,2562,373,54.24,37.97,58.8,34.35,59.81,56.16,42.52,37.0,35.89,53.88
09,1153000000,0,50,2455,308,44.01,31.38,43.77,28.73,64.28,24.24,34.87,34.76,33.47,53.37
09,1153000000,0,60,1654,229,31.05,23.2,43.27,21.11,33.47,9.76,23.16,21.74,15.67,34.73
09,1153000000,1,20,1972,444,37.24,32.83,55.14,36.51,32.63,60.13,35.25,36.73,46.83,33.56
09,1153000000,1,30,2563,482,36.49,45.04,50.76,48.45,31.72,101.28,47.07,39.7,47.43,36.95
09,1153000000,1,40,2342,316,21.69,34.03,31.98,36.02,30.41,38.4,31.55,28.73,31.3,39.18
09,1153000000,1,50,2568,325,28.71,36.38,41.46,35.99,42.27,19.66,36.9,27.32,34.86,53.81
09,1153000000,1,60,1717,253,19.61,32.31,38.65,30.17,27.74,7.38,29.13,24.57,18.03,37.45
09,1154500000,0,20,1890,453,50.32,49.83,52.12,44.75,59.35,47.97,54.17,51.19,59.45,60.64
09,1154500000,0,30,2210,598,75.86,64.39,75.63,60.21,63.28,105.01,70.06,64.77,69.65,56.34
09,1154500000,0,40,2224,406,59.68,43.18,56.88,43.34,66.76,45.51,50.48,41.66,41.82,57.61
09,1154500000,0,50,2374,384,53.78,36.68,51.6,38.76,70.58,21.22,42.87,52.18,41.32,59.84
09,1154500000,0,60,1407,262,35.98,24.18,43.71,25.27,27.52,7.74,23.89,28.35,18.12,25.91
09,1154500000,1,20,1696,429,34.17,30.08,53.16,30.09,24.87,51.44,32.04,45.18,52.51,28.83
09,1154500000,1,30,1814,426,32.21,39.66,41.27,44.13,25.57,71.05,41.25,39.55,45.44,30.51
09,1154500000,1,40,2062,343,27.0,39.34,35.64,40.72,34.94,32.22,38.7,38.09,35.71,38.59
09,1154500000,1,50,2332,394,35.0,43.66,43.51,49.86,52.18,16.87,48.77,40.34,42.03,58.28
09,1154500000,1,60,1456,292,24.15,32.73,37.65,35.55,26.8,6.18,32.55,31.59,23.39,34.1
09,1156000000,0,20,1566,452,50.22,47.79,44.01,40.99,40.74,44.09,49.52,42.34,53.49,44.9
09,1156000000,0,30,2120,586,67.81,49.09,71.38,45.54,49.0,114.08,55.22,52.23,65.87,43.46
09,1156000000,0,40,1978,315,44.59,30.0,43.99,29.24,59.03,45.94,35.27,28.2,32.59,51.4
09,1156000000,0,50,1968,249,33.7,24.67,32.11,22.41,54.54,19.29,25.45,28.28,30.63,47.42
09,1156000000,0,60,1217,175,21.09,17.38,28.15,16.65,27.61,7.05,17.02,15.97,13.13,23.45
09,1156000000,1,20,1648,528,36.98,33.7,53.84,29.53,18.97,55.07,29.82,40.88,55.66,20.8
09,1156000000,1,30,1945,528,32.79,42.74,47.32,44.59,26.94,83.34,39.69,38.19,50.93,28.28
09,1156000000,1,40,1801,265,18.81,30.23,23.12,28.9,26.69,29.47,26.76,21.95,25.02,32.99
09,1156000000,1,50,1996,246,19.98,29.25,25.31,26.78,37.02,14.69,27.46,19.5,25.42,41.65
